transaction_id,date,product_id,machine_id,planned_units,units_produced,units_defective,planned_duration,actual_duration
5079,2025-01-21,P098,M070,168,164,6,324,369
5080,2025-12-21,P078,M010,852,734,27,119,117
5081,2025-01-30,P043,M057,462,450,7,431,445
5082,2025-03-31,P008,M012,466,459,26,584,696
5083,2025-08-16,P058,M069,855,817,20,104,102
5084,2025-10-26,P036,M061,800,776,42,408,460
5085,2025-05-02,P078,M047,952,928,61,338,366
5086,2025-02-02,P028,M010,504,444,21,380,429
5087,2025-06-22,P031,M015,742,720,6,556,504
5088,2025-01-16,P017,M021,718,611,29,373,462
5089,2025-10-08,P043,M061,796,683,14,514,637
5090,2025-04-03,P007,M057,943,835,59,90,118
5091,2025-07-15,P096,M009,325,276,10,285,367
5092,2025-11-26,P033,M073,483,414,12,284,313
5093,2025-04-14,P085,M057,110,100,4,216,282
5094,2025-12-07,P053,M067,634,618,17,196,181
5095,2025-10-24,P017,M047,364,360,20,78,104
5096,2025-08-03,P082,M001,618,610,7,442,433
5097,2025-04-03,P068,M006,845,725,4,501,642
5098,2025-09-30,P041,M070,259,255,11,450,457
5099,2025-10-16,P051,M017,844,805,22,521,614
5100,2025-09-07,P030,M016,809,705,17,68,76
5101,2025-01-02,P025,M008,428,398,18,246,304
5102,2025-05-11,P039,M002,117,112,7,515,677
5103,2025-07-09,P053,M036,247,225,6,557,625
5104,2025-01-18,P051,M060,335,316,13,277,315
5105,2025-01-29,P070,M021,856,848,62,590,823
5106,2025-03-17,P027,M058,622,597,5,266,340
5107,2025-09-19,P073,M046,612,567,31,211,222
5108,2025-07-20,P057,M044,292,260,6,262,296
5109,2025-07-13,P083,M066,923,846,54,296,371
5110,2025-07-10,P097,M056,260,247,3,508,633
5111,2025-10-11,P046,M063,999,861,8,277,259
5112,2025-02-19,P078,M029,548,475,24,110,112
5113,2025-04-25,P054,M024,313,312,22,249,291
5114,2025-09-08,P054,M045,697,687,28,130,125
5115,2025-06-04,P072,M016,595,567,44,293,346
5116,2025-11-24,P093,M044,418,386,18,320,347
5117,2025-06-15,P048,M009,359,317,4,136,146
5118,2025-08-24,P097,M016,857,794,51,283,276
5119,2025-01-30,P058,M036,872,823,46,218,251
5120,2025-11-13,P020,M023,405,350,8,78,78
5121,2025-10-20,P099,M060,878,846,7,521,598
5122,2025-12-31,P040,M011,356,336,4,144,154
5123,2025-01-08,P039,M033,584,507,6,278,304
5124,2025-07-23,P034,M031,213,207,6,155,186
5125,2025-07-12,P017,M067,771,737,48,106,127
5126,2025-07-16,P046,M066,710,629,35,318,386
5127,2025-07-22,P100,M040,751,727,35,464,569
5128,2025-03-27,P049,M011,837,725,39,538,605
5129,2025-02-20,P062,M010,226,198,1,387,536
5130,2025-01-21,P084,M065,288,248,13,164,191
5131,2025-02-15,P024,M073,950,854,13,556,710
5132,2025-08-30,P099,M069,454,396,22,175,187
5133,2025-01-22,P041,M006,376,332,12,430,438
5134,2025-01-27,P082,M012,286,285,14,322,448
5135,2025-09-15,P036,M063,907,789,47,364,369
5136,2025-04-15,P019,M050,799,761,11,428,588
5137,2025-06-07,P048,M013,302,283,17,268,327
5138,2025-11-25,P020,M009,507,433,13,231,269
5139,2025-10-15,P038,M069,536,489,12,455,490
5140,2025-05-23,P095,M067,742,680,38,238,267
5141,2025-05-30,P067,M048,279,245,18,400,494
5142,2025-10-12,P021,M053,390,340,4,274,378
5143,2025-11-01,P096,M040,970,967,54,395,470
5144,2025-07-12,P091,M004,986,865,45,368,337
5145,2025-04-16,P004,M006,533,457,12,527,628
5146,2025-04-10,P086,M057,258,232,13,556,657
5147,2025-12-19,P079,M006,519,449,26,599,599
5148,2025-01-28,P091,M002,121,109,1,154,159
5149,2025-06-19,P100,M060,202,174,5,78,94
5150,2025-04-12,P099,M018,379,373,29,434,603
5151,2025-05-23,P063,M023,781,775,44,539,611
5152,2025-08-14,P082,M022,290,275,13,233,321
5153,2025-02-17,P083,M049,210,198,13,199,272
5154,2025-09-27,P086,M061,516,484,11,70,86
5155,2025-02-27,P032,M048,217,192,4,280,314
5156,2025-05-07,P033,M016,584,516,25,389,441
5157,2025-10-22,P022,M004,424,406,2,262,338
5158,2025-09-12,P040,M060,776,672,40,234,304
5159,2025-08-13,P062,M008,804,700,46,228,223
5160,2025-08-21,P039,M062,705,604,28,494,650
5161,2025-05-11,P028,M017,359,305,12,305,364
5162,2025-07-24,P062,M019,365,312,11,200,267
5163,2025-11-01,P050,M068,899,895,48,280,264
5164,2025-02-24,P008,M016,988,981,11,554,687
5165,2025-02-15,P001,M042,889,795,51,509,539
5166,2025-01-20,P097,M028,107,100,7,593,820
5167,2025-02-17,P066,M058,934,918,41,439,578
5168,2025-08-12,P012,M002,354,320,3,361,480
5169,2025-08-23,P094,M057,344,331,14,477,471
5170,2025-04-14,P008,M060,578,545,23,159,221
5171,2025-04-06,P067,M045,338,316,9,507,550
5172,2025-06-02,P024,M039,362,356,5,332,356
5173,2025-10-26,P078,M062,717,679,28,132,146
5174,2025-12-14,P029,M054,906,837,45,515,654
5175,2025-04-20,P087,M042,487,426,10,83,106
5176,2025-01-01,P024,M056,172,170,7,428,396
5177,2025-01-27,P082,M042,268,252,9,93,87
5178,2025-07-07,P099,M059,114,97,4,279,321
5179,2025-06-19,P039,M053,306,267,4,353,418
5180,2025-04-06,P014,M055,982,970,28,265,239
5181,2025-05-23,P070,M029,360,319,14,251,296
5182,2025-02-19,P099,M028,304,302,13,457,509
5183,2025-01-03,P056,M049,487,472,9,319,402
5184,2025-10-29,P093,M065,792,743,14,399,476
5185,2025-05-11,P051,M031,839,818,18,394,361
5186,2025-08-05,P069,M057,656,599,15,180,190
5187,2025-03-16,P067,M064,189,162,8,559,632
5188,2025-12-20,P085,M060,368,340,16,483,440
5189,2025-10-31,P022,M041,868,780,19,149,148
5190,2025-08-11,P014,M070,236,205,1,154,191
5191,2025-09-26,P047,M054,214,213,9,435,410
5192,2025-08-06,P009,M001,580,544,6,127,145
5193,2025-10-06,P068,M049,261,259,3,359,371
5194,2025-04-06,P047,M006,830,732,7,498,583
5195,2025-07-28,P041,M047,302,265,11,180,200
5196,2025-10-23,P002,M005,898,870,67,189,239
5197,2025-02-28,P014,M016,549,522,16,303,305
5198,2025-02-20,P095,M024,358,348,3,462,543
5199,2025-09-07,P058,M007,548,503,15,183,237
5200,2025-04-22,P057,M005,877,856,23,144,130
5201,2025-11-17,P075,M002,794,786,37,341,416
5202,2025-06-21,P009,M012,664,661,46,352,432
5203,2025-05-25,P014,M057,416,386,5,264,248
5204,2025-02-09,P031,M006,937,809,38,202,212
5205,2025-01-18,P061,M049,695,632,21,427,450
5206,2025-03-02,P060,M009,378,366,2,172,172
5207,2025-07-23,P023,M019,815,721,27,139,178
5208,2025-10-16,P052,M007,276,251,14,63,74
5209,2025-12-13,P057,M045,846,769,56,580,600
5210,2025-10-22,P056,M011,762,671,37,585,578
5211,2025-07-04,P005,M044,855,813,27,405,379
5212,2025-07-06,P018,M062,339,334,8,464,546
5213,2025-08-17,P088,M027,930,890,35,582,775
5214,2025-08-01,P004,M033,718,618,6,222,272
5215,2025-04-12,P033,M044,363,340,24,420,540
5216,2025-11-14,P099,M026,190,182,5,490,481
5217,2025-07-31,P046,M002,502,500,15,196,262
5218,2025-03-20,P099,M001,316,300,13,391,380
5219,2025-04-09,P003,M031,989,841,57,562,546
5220,2025-03-23,P087,M039,864,750,38,370,444
5221,2025-11-21,P035,M040,577,566,22,143,132
5222,2025-11-05,P090,M045,534,458,3,484,587
5223,2025-08-28,P058,M030,384,327,20,217,293
5224,2025-05-19,P007,M011,324,322,11,97,114
5225,2025-12-14,P046,M033,684,594,43,526,618
5226,2025-10-31,P093,M066,699,652,49,525,562
5227,2025-12-04,P002,M020,529,475,11,366,454
5228,2025-03-16,P095,M019,121,119,1,438,491
5229,2025-11-20,P026,M066,831,815,48,244,284
5230,2025-07-26,P100,M042,524,461,21,524,488
5231,2025-09-09,P001,M029,272,241,7,503,497
5232,2025-12-16,P086,M017,548,486,12,424,451
5233,2025-07-04,P084,M010,625,550,14,231,277
5234,2025-10-08,P081,M048,104,102,7,299,310
5235,2025-07-07,P065,M045,875,854,66,252,254
5236,2025-11-28,P079,M056,569,544,4,140,181
5237,2025-10-12,P042,M054,968,904,35,260,343
5238,2025-08-20,P040,M039,733,665,12,252,258
5239,2025-12-10,P058,M026,127,121,0,399,409
5240,2025-04-30,P057,M060,213,188,13,592,820
5241,2025-08-05,P028,M024,748,724,28,69,72
5242,2025-01-01,P032,M013,350,317,13,101,117
5243,2025-02-17,P080,M016,679,624,48,530,722
5244,2025-01-01,P044,M073,592,563,30,128,155
5245,2025-12-13,P054,M011,130,122,5,504,576
5246,2025-03-01,P080,M069,463,405,15,580,527
5247,2025-08-07,P090,M011,541,469,33,211,259
5248,2025-08-14,P038,M003,245,221,4,501,616
5249,2025-01-07,P032,M008,853,746,51,93,105
5250,2025-06-30,P036,M054,481,474,25,181,189
5251,2025-06-16,P015,M009,544,538,8,538,705
5252,2025-04-18,P012,M068,864,738,24,570,671
5253,2025-06-04,P039,M046,364,320,14,65,90
5254,2025-12-25,P097,M065,578,513,33,441,505
5255,2025-02-08,P037,M004,657,630,5,320,380
5256,2025-07-20,P014,M053,803,700,53,223,274
5257,2025-02-07,P013,M015,375,323,13,585,658
5258,2025-02-07,P007,M055,414,372,12,286,262
5259,2025-08-14,P059,M066,849,725,20,544,700
5260,2025-02-17,P027,M067,957,896,5,144,179
5261,2025-07-15,P054,M044,555,540,37,295,318
5262,2025-10-08,P057,M030,233,226,7,464,629
5263,2025-08-28,P056,M042,940,819,44,331,337
5264,2025-01-07,P077,M002,149,141,10,161,161
5265,2025-01-28,P016,M002,554,482,12,162,182
5266,2025-04-10,P062,M060,671,612,15,63,64
5267,2025-03-07,P001,M009,712,630,14,475,620
5268,2025-08-10,P032,M069,844,825,6,252,296
5269,2025-08-13,P033,M011,661,638,46,589,591
5270,2025-12-14,P015,M032,157,145,11,571,787
5271,2025-04-23,P011,M016,262,247,2,426,501
5272,2025-03-09,P093,M018,226,223,13,196,209
5273,2025-08-02,P069,M042,797,700,45,162,222
5274,2025-01-30,P094,M051,637,587,35,141,138
5275,2025-05-09,P001,M015,786,732,20,485,524
5276,2025-01-13,P071,M049,634,580,27,453,488
5277,2025-12-27,P018,M048,335,306,15,112,103
5278,2025-05-01,P047,M021,673,668,22,186,190
5279,2025-03-24,P096,M005,465,457,32,303,388
5280,2025-09-02,P032,M001,318,312,11,152,212
5281,2025-01-03,P017,M060,579,557,13,179,218
5282,2025-02-06,P023,M041,926,820,32,248,247
5283,2025-09-19,P011,M068,807,758,42,205,263
5284,2025-05-05,P032,M043,293,274,21,243,248
5285,2025-10-15,P001,M003,773,708,14,551,597
5286,2025-08-12,P094,M061,734,681,10,381,460
5287,2025-07-09,P007,M015,210,193,5,145,174
5288,2025-12-14,P034,M001,408,350,16,282,365
5289,2025-03-14,P039,M040,536,477,23,361,452
5290,2025-07-20,P020,M015,120,119,0,600,734
5291,2025-07-25,P027,M059,629,586,19,599,603
5292,2025-05-21,P051,M039,883,873,64,273,336
5293,2025-02-04,P069,M057,723,679,27,265,340
5294,2025-11-28,P007,M034,262,254,13,117,113
5295,2025-01-03,P002,M041,368,328,16,72,75
5296,2025-06-14,P005,M032,317,282,13,104,104
5297,2025-10-06,P006,M010,606,515,9,510,673
5298,2025-03-22,P033,M019,421,368,9,137,157
5299,2025-01-26,P082,M044,240,208,1,260,284
5300,2025-07-04,P083,M049,844,752,17,386,445
5301,2025-12-21,P069,M040,874,839,21,344,404
5302,2025-11-29,P055,M029,938,925,44,440,559
5303,2025-05-20,P006,M050,611,523,31,87,108
5304,2025-11-09,P002,M011,610,565,21,518,552
5305,2025-09-27,P069,M053,371,349,25,308,387
5306,2025-03-10,P028,M060,308,262,11,375,489
5307,2025-08-16,P076,M031,903,855,40,571,692
5308,2025-03-20,P088,M019,714,659,27,448,521
5309,2025-11-16,P051,M016,551,543,42,456,574
5310,2025-07-26,P005,M024,963,923,25,315,424
5311,2025-11-24,P089,M053,300,280,8,453,448
5312,2025-10-20,P100,M038,113,107,2,399,380
5313,2025-03-17,P071,M010,118,115,4,456,538
5314,2025-08-19,P003,M033,775,733,9,425,480
5315,2025-01-21,P075,M059,737,651,48,131,119
5316,2025-05-01,P044,M003,406,395,31,332,337
5317,2025-06-25,P002,M052,239,210,11,81,113
5318,2025-11-11,P024,M055,311,279,6,415,530
5319,2025-10-08,P035,M073,543,489,12,209,206
5320,2025-07-18,P068,M006,295,258,4,194,257
5321,2025-06-08,P007,M034,211,196,4,511,466
5322,2025-05-03,P012,M020,250,227,15,390,425
5323,2025-11-21,P045,M034,723,685,53,142,153
5324,2025-08-16,P081,M048,653,651,38,457,596
5325,2025-12-05,P020,M035,930,877,10,129,164
5326,2025-12-06,P031,M062,400,387,3,178,209
5327,2025-08-02,P005,M051,854,844,62,300,343
5328,2025-03-12,P086,M060,545,543,29,446,588
5329,2025-05-10,P015,M036,215,211,11,405,538
5330,2025-07-12,P088,M030,725,691,4,571,581
5331,2025-12-18,P030,M062,268,240,3,96,88
5332,2025-11-07,P051,M024,516,508,13,478,464
5333,2025-05-01,P090,M012,920,900,6,575,640
5334,2025-09-17,P015,M040,828,800,10,288,360
5335,2025-07-31,P042,M053,614,611,36,84,98
5336,2025-08-30,P098,M072,635,602,22,369,383
5337,2025-10-25,P065,M005,260,234,11,278,350
5338,2025-03-08,P036,M067,437,372,7,280,381
5339,2025-11-25,P047,M057,935,803,14,338,461
5340,2025-12-08,P058,M026,138,120,5,274,370
5341,2025-04-18,P071,M009,851,802,10,524,542
5342,2025-03-19,P092,M036,886,826,13,576,738
5343,2025-04-27,P031,M008,206,194,5,412,409
5344,2025-12-03,P100,M053,863,751,48,552,572
5345,2025-08-22,P041,M010,751,671,32,367,425
5346,2025-10-02,P066,M061,599,543,42,260,240
5347,2025-11-05,P079,M031,861,797,10,222,233
5348,2025-02-08,P037,M009,981,840,64,187,246
5349,2025-01-24,P069,M050,638,550,17,551,737
5350,2025-08-03,P054,M040,253,224,4,172,204
5351,2025-03-29,P033,M062,116,100,0,518,569
5352,2025-04-22,P091,M019,245,215,15,293,309
5353,2025-05-06,P025,M007,816,722,31,355,372
5354,2025-07-12,P042,M028,830,780,9,234,250
5355,2025-11-03,P063,M014,370,324,21,86,85
5356,2025-04-30,P094,M068,206,184,12,228,265
5357,2025-08-13,P015,M046,464,412,24,94,95
5358,2025-11-15,P077,M047,522,457,35,342,473
5359,2025-06-11,P089,M053,485,452,3,487,514
5360,2025-07-16,P015,M050,793,759,42,66,72
5361,2025-12-24,P086,M048,900,792,49,413,426
5362,2025-10-23,P024,M039,230,207,4,592,542
5363,2025-11-25,P087,M058,244,220,10,73,68
5364,2025-12-06,P027,M053,499,490,11,421,566
5365,2025-06-22,P046,M031,766,669,14,515,546
5366,2025-06-06,P066,M026,198,173,2,135,186
5367,2025-02-04,P014,M056,497,475,28,596,652
5368,2025-06-26,P017,M023,605,583,16,224,234
5369,2025-04-16,P016,M028,850,780,14,594,544
5370,2025-06-10,P004,M027,852,788,28,314,347
5371,2025-08-17,P048,M024,368,315,11,221,277
5372,2025-01-16,P055,M051,973,940,66,469,448
5373,2025-10-27,P078,M018,278,272,7,274,266
5374,2025-08-16,P050,M046,939,906,24,484,664
5375,2025-11-18,P072,M013,1000,951,19,515,507
5376,2025-06-24,P030,M058,174,159,3,300,393
5377,2025-12-09,P033,M008,527,476,29,438,446
5378,2025-04-11,P047,M027,546,468,20,437,450
5379,2025-02-19,P037,M040,825,796,48,133,174
5380,2025-12-28,P065,M005,827,821,6,363,501
5381,2025-12-15,P072,M037,609,572,8,92,83
5382,2025-06-17,P073,M069,699,653,44,65,69
5383,2025-04-30,P085,M055,612,551,34,168,194
5384,2025-07-09,P097,M066,186,163,11,587,577
5385,2025-11-25,P028,M062,773,737,52,231,258
5386,2025-07-29,P012,M059,125,107,4,534,542
5387,2025-02-27,P050,M019,420,417,28,350,351
5388,2025-03-25,P066,M062,619,591,5,564,643
5389,2025-10-10,P020,M021,764,720,41,492,542
5390,2025-05-08,P056,M008,751,710,46,308,392
5391,2025-12-18,P025,M009,876,777,33,152,193
5392,2025-06-24,P004,M063,776,745,24,167,214
5393,2025-11-03,P022,M053,177,174,1,243,282
5394,2025-11-27,P090,M038,487,433,3,91,87
5395,2025-11-08,P067,M026,709,629,25,241,218
5396,2025-08-03,P043,M023,546,482,26,399,392
5397,2025-09-14,P091,M030,369,362,15,383,508
5398,2025-05-07,P050,M038,707,624,5,283,358
5399,2025-06-02,P037,M009,249,221,1,71,82
5400,2025-11-01,P047,M021,255,218,10,386,415
5401,2025-04-17,P087,M053,180,175,6,245,332
5402,2025-06-18,P025,M072,295,289,21,420,525
5403,2025-07-31,P041,M037,584,519,38,561,587
5404,2025-11-26,P003,M013,628,601,47,524,642
5405,2025-06-25,P008,M068,648,632,26,354,421
5406,2025-03-31,P044,M008,240,234,16,78,74
5407,2025-03-05,P083,M070,137,120,1,173,181
5408,2025-10-14,P075,M048,275,274,7,448,459
5409,2025-05-19,P026,M065,129,128,8,259,233
5410,2025-12-02,P025,M051,535,503,3,470,505
5411,2025-04-20,P087,M060,932,860,43,377,500
5412,2025-10-04,P002,M064,351,338,26,183,179
5413,2025-07-30,P062,M016,558,526,11,494,578
5414,2025-09-04,P022,M064,965,964,53,571,530
5415,2025-09-27,P015,M072,512,439,34,586,724
5416,2025-01-20,P086,M037,558,513,12,268,335
5417,2025-12-24,P062,M043,234,212,1,558,672
5418,2025-08-09,P086,M057,821,758,49,119,136
5419,2025-02-11,P065,M057,978,851,52,237,235
5420,2025-09-06,P083,M052,489,463,20,94,125
5421,2025-11-06,P085,M058,784,678,22,288,351
5422,2025-11-11,P033,M073,801,742,22,129,135
5423,2025-07-04,P007,M046,392,343,20,306,406
5424,2025-08-15,P066,M024,809,807,17,345,421
5425,2025-09-17,P019,M001,947,852,14,472,427
5426,2025-09-18,P078,M044,911,833,5,223,221
5427,2025-08-16,P015,M013,197,194,5,466,626
5428,2025-07-18,P022,M034,308,304,16,220,251
5429,2025-07-28,P017,M002,982,874,66,214,227
5430,2025-11-30,P091,M035,711,659,9,344,402
5431,2025-06-04,P046,M065,212,185,3,103,119
5432,2025-01-19,P045,M067,114,105,2,183,170
5433,2025-01-03,P100,M015,636,629,25,271,283
5434,2025-10-14,P087,M052,954,951,59,287,370
5435,2025-10-08,P090,M050,175,155,3,554,768
5436,2025-09-20,P044,M018,695,628,30,487,537
5437,2025-04-17,P022,M059,872,813,51,231,309
5438,2025-10-30,P087,M059,164,150,10,331,330
5439,2025-12-17,P028,M049,407,382,16,494,468
5440,2025-05-11,P025,M035,461,419,23,475,509
5441,2025-05-13,P051,M064,679,603,29,77,79
5442,2025-10-04,P083,M065,323,317,14,124,149
5443,2025-09-13,P016,M049,695,632,49,186,209
5444,2025-04-19,P037,M020,600,583,24,165,185
5445,2025-04-14,P078,M057,122,109,6,432,436
5446,2025-05-07,P054,M059,125,117,4,164,157
5447,2025-05-23,P063,M061,724,675,45,287,333
5448,2025-07-15,P050,M054,902,809,52,338,367
5449,2025-06-28,P074,M069,947,825,8,365,423
5450,2025-03-27,P022,M044,220,197,10,407,410
5451,2025-01-25,P047,M036,433,412,3,571,657
5452,2025-03-27,P005,M021,500,445,27,369,334
5453,2025-08-23,P096,M071,754,660,50,139,138
5454,2025-12-16,P078,M033,456,399,24,60,63
5455,2025-03-27,P073,M055,146,131,3,437,495
5456,2025-09-03,P072,M045,492,489,16,600,593
5457,2025-12-10,P043,M069,912,857,30,373,336
5458,2025-09-11,P086,M028,464,445,19,326,392
5459,2025-02-14,P053,M027,338,307,5,180,198
5460,2025-03-23,P045,M056,215,184,8,593,745
5461,2025-07-13,P083,M009,875,806,7,74,103
5462,2025-06-25,P025,M013,540,506,11,514,597
5463,2025-01-27,P001,M021,121,109,8,442,541
5464,2025-02-04,P042,M010,825,740,56,82,103
5465,2025-08-29,P092,M065,612,611,25,548,673
5466,2025-12-24,P080,M012,321,317,7,575,536
5467,2025-07-11,P051,M017,471,406,18,468,538
5468,2025-12-16,P098,M002,442,398,28,180,222
5469,2025-03-04,P011,M061,298,281,5,356,373
5470,2025-01-22,P027,M008,241,216,11,333,421
5471,2025-04-04,P071,M057,156,143,7,322,437
5472,2025-05-31,P038,M073,740,657,44,229,232
5473,2025-12-24,P061,M048,470,438,12,442,470
5474,2025-07-20,P071,M008,248,233,13,561,680
5475,2025-03-22,P030,M057,773,695,53,477,460
5476,2025-11-22,P073,M010,154,153,8,370,349
5477,2025-05-03,P061,M055,259,241,7,438,501
5478,2025-08-15,P023,M058,560,545,34,264,240
5479,2025-07-17,P083,M045,481,417,3,457,433
5480,2025-08-07,P069,M024,278,254,14,559,676
5481,2025-03-25,P082,M001,356,308,12,309,335
5482,2025-09-17,P075,M047,462,453,33,353,342
5483,2025-05-30,P071,M020,321,302,9,222,307
5484,2025-08-16,P039,M027,465,412,11,540,691
5485,2025-01-16,P016,M039,796,757,17,104,121
5486,2025-03-09,P058,M073,148,143,7,345,385
5487,2025-08-22,P066,M034,697,696,30,291,314
5488,2025-12-10,P016,M059,192,185,6,355,341
5489,2025-04-16,P058,M008,801,792,48,581,590
5490,2025-07-03,P097,M036,769,764,18,118,158
5491,2025-07-16,P078,M056,980,952,10,441,474
5492,2025-02-28,P066,M030,704,700,50,257,270
5493,2025-09-10,P072,M034,213,210,15,333,353
5494,2025-09-16,P043,M064,616,614,16,150,164
5495,2025-10-16,P082,M073,637,569,21,288,370
5496,2025-09-24,P068,M057,765,665,11,173,156
5497,2025-07-24,P059,M047,841,787,60,234,265
5498,2025-09-18,P036,M007,236,224,11,230,270
5499,2025-06-25,P085,M014,562,527,27,288,289
5500,2025-10-05,P075,M056,892,856,25,497,602
5501,2025-05-18,P059,M040,373,341,15,71,67
5502,2025-12-25,P095,M039,972,963,70,430,474
5503,2025-04-29,P045,M027,184,181,11,262,278
5504,2025-03-07,P039,M002,130,121,9,568,662
5505,2025-08-02,P022,M014,507,499,13,357,336
5506,2025-01-29,P091,M022,374,350,25,244,231
5507,2025-10-24,P087,M021,475,436,32,426,571
5508,2025-03-31,P091,M051,773,738,9,209,252
5509,2025-11-23,P045,M020,287,269,20,422,463
5510,2025-08-22,P098,M049,983,924,56,388,431
5511,2025-12-28,P094,M013,656,564,30,353,422
5512,2025-05-21,P072,M011,692,667,21,505,480
5513,2025-11-25,P076,M014,567,486,11,394,545
5514,2025-01-14,P059,M038,932,831,16,218,299
5515,2025-09-19,P057,M029,222,202,3,274,356
5516,2025-03-03,P013,M004,321,277,9,74,67
5517,2025-02-27,P070,M055,598,552,7,497,573
5518,2025-11-27,P025,M031,774,701,23,277,311
5519,2025-10-04,P085,M021,146,125,5,369,342
5520,2025-10-01,P052,M052,136,129,9,437,562
5521,2025-04-17,P089,M008,506,471,10,591,806
5522,2025-04-04,P008,M046,124,106,1,119,108
5523,2025-09-02,P054,M048,194,177,6,267,364
5524,2025-03-23,P010,M014,660,602,21,478,495
5525,2025-11-23,P094,M014,566,504,20,594,716
5526,2025-10-24,P005,M025,147,128,2,332,446
5527,2025-08-10,P096,M048,370,364,4,380,359
5528,2025-12-20,P033,M067,936,854,59,478,620
5529,2025-03-27,P027,M056,371,347,11,547,530
5530,2025-02-17,P009,M057,529,492,29,543,591
5531,2025-03-08,P017,M036,545,487,35,81,77
5532,2025-05-23,P074,M054,132,112,2,585,541
5533,2025-06-01,P083,M015,687,649,45,408,488
5534,2025-04-25,P031,M021,383,358,3,599,795
5535,2025-09-26,P012,M067,715,687,40,199,262
5536,2025-02-21,P072,M070,844,818,23,381,485
5537,2025-01-28,P007,M017,459,448,2,593,770
5538,2025-06-20,P079,M050,552,528,16,182,245
5539,2025-08-03,P085,M073,485,413,7,496,554
5540,2025-06-05,P029,M067,882,843,64,424,514
5541,2025-05-22,P013,M069,287,285,11,491,579
5542,2025-07-07,P005,M059,881,770,30,235,239
5543,2025-05-10,P008,M057,394,384,11,358,371
5544,2025-10-21,P066,M045,827,726,46,113,133
5545,2025-12-06,P026,M026,115,101,0,303,293
5546,2025-05-12,P038,M024,190,164,6,301,295
5547,2025-02-10,P095,M065,758,684,41,578,537
5548,2025-08-27,P060,M003,756,697,5,587,736
5549,2025-04-27,P077,M006,341,311,11,505,570
5550,2025-06-19,P062,M060,748,657,48,430,395
5551,2025-02-21,P095,M010,287,281,7,141,182
5552,2025-03-09,P086,M011,443,396,11,427,404
